,Item_Identifier,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4336,343,1,0.172086213,6,49.4692,3,2,2,1100.1763577917986
4337,1398,1,0.028796724,9,115.4808,3,2,2,2352.5520308852233
4338,241,1,0.142013291,15,88.2172,9,0,1,1356.7210285446308
4339,1026,1,0.0,0,149.405,6,1,1,2321.4614108812684
4340,844,4,0.014067174,5,80.0618,4,0,0,423.3728418953915
4341,1440,1,0.117114354,8,157.763,9,0,1,2475.919371006537
4342,264,1,0.116778835,13,185.0266,7,1,1,2726.744619941609
4343,1379,1,0.08284187,9,63.0194,8,0,1,1003.631999503546
4344,547,1,0.115329787,5,97.1094,8,0,1,1494.6446414625134
4345,483,1,0.026470587,5,80.8302,2,1,1,992.2547822703173
4346,868,2,0.055784831,1,224.5088,3,2,2,4055.6982795999447
4347,18,1,0.049079463,14,65.2168,8,0,1,1104.4652715831257
4348,596,1,0.0760611,0,88.783,6,1,1,1254.8510717885797
4349,482,2,0.045948045,4,47.2744,1,2,1,345.5023613197609
4350,533,0,0.124763406,5,119.0098,4,0,0,708.4149383969198
4351,894,2,0.0,6,240.7538,7,1,1,3826.7486920564916
4352,332,4,0.132546993,5,230.3668,8,0,1,3647.1344763032857
4353,792,1,0.091578701,13,151.5708,3,2,2,2811.051751693495
4354,215,2,0.023070588,0,238.6538,2,1,1,3499.3236091982717
4355,790,2,0.053956419,6,86.0856,7,1,1,1329.2234178259778
4356,1439,1,0.021606087,8,150.0708,8,0,1,2462.4400589846678
4357,321,2,0.089873267,13,130.4626,1,2,1,1557.4312183627967
4358,377,2,0.026507096,3,39.8138,2,1,1,392.1020614154522
4359,347,2,0.028373995,3,187.0556,4,0,0,2004.0569030591828
4360,58,1,0.032435523,14,154.9972,0,2,0,1089.2509853620363
4361,1320,1,0.076673407,9,248.346,9,0,1,3954.3735754276886
4362,1165,1,0.070182238,4,264.6226,7,1,1,4044.937313186785
4363,702,2,0.180090411,10,95.2752,2,1,1,984.7354805036184
4364,780,2,0.014387462,6,241.4512,9,0,1,3996.642865019766
4365,1222,2,0.252155886,4,237.6222,4,0,0,2403.471262465504
4366,679,2,0.020929396,10,260.5936,1,2,1,3698.886303945399
4367,548,2,0.0,6,121.9072,6,1,1,1926.2121457678832
4368,301,2,0.014853619,4,192.8162,3,2,2,3634.0453395009627
4369,81,1,0.034039542,14,57.0614,3,2,2,1443.5373913494686
4370,461,2,0.064178182,6,115.7492,2,1,1,1506.251938418462
4371,488,2,0.062041531,0,196.8426,5,2,3,4588.366985258151
4372,65,1,0.075865756,7,56.6614,3,2,2,1375.9639362484327
4373,1497,0,0.105841179,9,83.325,2,1,1,845.8839468361789
4374,76,1,0.034506514,14,172.6422,9,0,1,2855.0989360160497
4375,34,0,0.017352667,14,198.7768,9,0,1,3256.5985564334933
4376,901,1,0.032174409,10,60.4194,6,1,1,870.8746656231865
4377,634,2,0.093296061,3,50.5982,2,1,1,444.6696098114112
4378,233,1,0.02838397,0,193.3136,5,2,3,4558.303138791563
4379,1200,1,0.039911033,13,228.9694,6,1,1,3474.728688275786
4380,1171,2,0.160044589,13,143.4128,7,1,1,2030.0932451414378
4381,361,2,0.0,15,238.3538,5,2,3,5321.646760986473
4382,1243,2,0.054542505,10,97.2094,6,1,1,1436.731273300847
4383,799,2,0.010978804,13,182.1608,2,1,1,2616.8702839773146
4384,365,1,0.042612828,5,196.411,6,1,1,2983.219804805776
4385,1306,1,0.051596351,9,152.1024,5,2,3,3853.641607450535
4386,171,2,0.055180797,3,125.2046,1,2,1,1548.2239692749445
4387,719,2,0.0,10,43.4112,8,0,1,878.9274089869618
4388,375,2,0.014007727,13,198.1084,1,2,1,2737.5241478767707
4389,313,1,0.022490839,6,96.0094,3,2,2,2076.628604315253
4390,709,1,0.021376678,2,229.3326,8,0,1,3713.0437026205664
4391,851,1,0.139444875,3,49.8376,9,0,1,771.3326029593677
4392,891,1,0.022495495,10,142.0812,9,0,1,2394.8442996109184
4393,495,2,0.05544858,0,52.3666,5,2,3,2350.0081119959564
4394,123,1,0.070554078,7,178.9344,9,0,1,2900.685534146585
4395,1053,2,0.065884096,13,181.566,6,1,1,2729.5062330175774
4396,1245,1,0.025387558,6,161.592,1,2,1,2113.6061259877974
4397,483,1,0.026316724,5,78.1302,6,1,1,1167.6940982779838
4398,876,2,0.020918489,13,63.3194,7,1,1,1020.5150073168247
4399,935,1,0.0,13,106.3964,1,2,1,1291.8334016571625
4400,81,1,0.033895032,14,54.7614,6,1,1,784.5923582030723
4401,946,2,0.041022765,1,95.2068,0,2,0,184.45011775877538
4402,72,1,0.092878183,4,75.167,7,1,1,1070.0843808575728
4403,1289,1,0.029067775,9,144.7786,7,1,1,2240.4538340338695
4404,971,2,0.057992904,5,84.8908,5,2,3,2840.1851406958444
4405,1508,1,0.028921492,8,129.631,7,1,1,2003.5243096865574
4406,1027,1,0.04543117,3,221.1456,5,2,3,4949.784214035971
4407,643,1,0.070178316,6,109.6912,6,1,1,1582.1760741950916
4408,1206,1,0.037771295,5,64.951,5,2,3,2526.2222045703847
4409,425,1,0.075698157,15,37.2164,4,0,0,-459.0824848609591
4410,499,1,0.093574769,6,90.3146,7,1,1,1297.1758887698825
4411,886,2,0.123405255,13,88.4514,6,1,1,1185.0682789907278
4412,249,1,0.017934042,15,175.7686,9,0,1,2928.3309128682963
4413,916,2,0.029418033,1,185.8556,9,0,1,3110.462414707523
4414,401,2,0.035912897,5,244.8486,7,1,1,3837.2214178647228
4415,1236,1,0.038807601,6,117.7808,7,1,1,1808.1407248188962
4416,532,1,0.017772062,5,160.9578,1,2,1,2126.2428427877403
4417,80,1,0.137196951,7,159.4578,8,0,1,2431.614331849864
4418,30,1,0.029769107,4,77.6012,0,2,0,-98.36967750662347
4419,1302,1,0.031995886,9,101.6016,1,2,1,1164.0590086212164
4420,1455,1,0.054725828,8,56.293,9,0,1,1000.8366552997968
4421,343,1,0.300078353,6,48.1692,4,0,0,-653.5304672178681
4422,926,2,0.074717347,1,79.6986,6,1,1,1145.237766701894
4423,1311,1,0.029611916,9,259.0646,2,1,1,3747.086117056341
4424,1490,1,0.087129095,8,191.7846,0,2,0,1560.5984407610267
4425,455,2,0.041515796,13,102.8332,2,1,1,1334.5488663794567
4426,1031,1,0.106628515,6,177.737,1,2,1,2230.9192064890713
4427,1480,1,0.0,8,153.7024,5,2,3,3964.4911304182415
4428,328,1,0.029429602,13,160.392,5,2,3,4026.5445023312404
4429,250,1,0.126639402,3,109.5886,7,1,1,1548.3812356475632
4430,47,0,0.166776273,4,36.5506,2,1,1,38.66515434543453
4431,1531,1,0.102393277,8,113.1544,4,0,0,673.996312693384
4432,1170,1,0.174462585,13,197.711,2,1,1,2544.986772955194
4433,592,0,0.010622102,10,64.5826,1,2,1,596.0727284696286
4434,1228,1,0.07599649,15,194.182,9,0,1,3105.7878383388725
4435,1308,1,0.0869468,9,144.347,0,2,0,823.2469653324388
4436,247,2,0.042950697,6,108.4254,6,1,1,1647.6698026816985
4437,591,1,0.073131911,3,156.0972,1,2,1,1959.3043195486848
4438,928,1,0.08494673,3,120.5072,0,2,0,467.4801417581582
4439,1456,1,0.0,9,74.9696,8,0,1,1328.0512765665262
4440,114,1,0.026795874,7,105.8938,4,0,0,706.1062374532853
4441,1451,1,0.054715771,8,197.8084,9,0,1,3204.167445669691
4442,1294,1,0.093393523,9,54.0956,3,2,2,1289.4692990337435
4443,1158,1,0.0,6,44.1402,6,1,1,673.4891406509482
4444,195,1,0.0,13,235.559,2,1,1,3439.1196773534057
4445,763,1,0.052400475,13,105.099,1,2,1,1185.5744447878928
4446,996,1,0.096925504,0,131.3284,4,0,0,982.5237614249709
4447,457,1,0.060468922,0,85.254,6,1,1,1227.7698956823297
4448,706,1,0.089305571,13,115.5518,6,1,1,1631.7306750092398
4449,1488,1,0.025529117,8,147.876,7,1,1,2293.5229467768286
4450,1084,1,0.011089224,1,41.8454,8,0,1,808.1435023973122
4451,429,2,0.152170799,5,231.9984,0,2,0,2128.4117661771475
4452,743,1,0.0,4,104.4306,9,0,1,1855.7636947933502
4453,56,1,0.105090817,4,41.5138,6,1,1,471.48739472918373
4454,792,1,0.091207161,13,151.8708,8,0,1,2374.8419509749824
4455,438,2,0.041759701,6,98.041,0,2,0,227.0839783570325
4456,1018,1,0.044497478,4,89.7856,8,0,1,1495.3785344992907
4457,16,2,0.061175535,14,54.8614,8,0,1,957.6584801484369
4458,1330,1,0.0,8,96.441,9,0,1,1719.3944357555993
4459,378,2,0.032657896,4,263.191,0,2,0,2816.8434470931456
4460,1134,1,0.063029339,3,100.47,8,0,1,1630.4480959156458
4461,1516,1,0.113581951,8,234.93,6,1,1,3446.1993518355166
4462,649,2,0.015077408,10,250.9408,1,2,1,3558.7952676978166
4463,1470,1,0.089454322,8,183.2608,0,2,0,1424.2183888336122
4464,448,1,0.031158308,13,184.2582,7,1,1,2856.550057417839
4465,1522,0,0.014998688,8,142.6154,3,2,2,2763.265978909936
4466,1177,1,0.043562851,6,147.9418,8,0,1,2397.994358084598
4467,287,1,0.020831693,6,126.4046,2,1,1,1712.3557030903785
4468,348,2,0.096662969,4,45.3086,7,1,1,630.3114828820512
4469,1029,2,0.03999003,10,86.8514,8,0,1,1484.3437132926579
4470,364,1,0.086116086,5,148.4076,6,1,1,2162.722195040573
4471,1204,2,0.038206735,4,96.1726,9,0,1,1692.2243539287397
4472,1350,1,0.077611332,8,63.0536,7,1,1,886.9875057801278
4473,618,2,0.069578418,0,190.2214,5,2,3,4471.068433136068
4474,1251,1,0.025233003,8,150.1734,3,2,2,2901.6734504577926
4475,1130,2,0.117723097,13,159.5578,7,1,1,2353.095480006066
4476,627,2,0.0,2,176.1712,9,0,1,3011.3151494545227
4477,342,2,0.064274939,5,85.8566,3,2,2,1883.9505025286512
4478,1067,4,0.038289031,4,88.4198,7,1,1,1460.5925877939922
4479,1285,1,0.026849263,9,95.8726,8,0,1,1610.3786559762189
4480,205,2,0.009354173,15,226.0062,0,2,0,2265.3350497777374
4481,382,2,0.012204712,6,60.1904,8,0,1,1128.659992811935
4482,1071,1,0.024286028,6,124.873,2,1,1,1673.408770773925
4483,384,1,0.097816206,15,222.7746,7,1,1,3342.3952481262477
4484,1451,3,0.095651539,8,200.4084,4,0,0,2114.2054229029495
4485,3,1,0.082239384,14,187.753,8,0,1,2956.6703459066407
4486,338,2,0.041737624,0,164.4868,1,2,1,2184.1989624805215
4487,1002,1,0.044483108,6,184.2266,9,0,1,3017.7473893780134
4488,205,2,0.00559729,15,224.8062,9,0,1,3747.794952634694
4489,676,1,0.065051711,0,91.1804,9,0,1,1545.9158564417007
4490,893,1,0.040481173,6,188.024,1,2,1,2503.9248691790576
4491,1391,1,0.014447639,8,183.895,1,2,1,2474.995681272173
4492,1372,1,0.036291254,8,176.2028,9,0,1,2899.700628597881
4493,608,1,0.125780608,6,86.9198,8,0,1,1316.4532077707772
4494,436,2,0.016721179,5,96.1726,3,2,2,2123.396950060267
4495,751,1,0.143105952,2,126.7994,8,0,1,1911.5389725808004
4496,396,2,0.083930246,6,188.9556,4,0,0,1935.8881121385207
4497,185,2,0.057104603,6,223.1088,7,1,1,3464.4292942251823
4498,1128,2,0.014848655,6,234.3958,9,0,1,3881.8960398651025
4499,526,0,0.022929688,5,261.4594,7,1,1,4046.7222869760226
4500,11,1,0.024871616,14,155.7998,7,1,1,2427.9733836586497
4501,782,1,0.01941956,13,122.5756,6,1,1,1857.680128035211
4502,1483,1,0.119778027,9,93.9094,7,1,1,1293.6597738086707
4503,430,1,0.017456177,6,230.101,9,0,1,3784.189956027716
4504,1184,2,0.119661905,4,233.63,3,2,2,4082.8025322433014
4505,121,1,0.110586928,7,261.0278,0,2,0,2616.697096228508
4506,409,1,0.176269152,6,221.6772,9,0,1,3386.282927615136
4507,1322,0,0.04466123,9,245.2802,8,0,1,3871.4041980436596
4508,477,1,0.038556468,6,211.2586,6,1,1,3218.6205737792916
4509,167,1,0.034037991,13,147.2076,3,2,2,2847.2701397470064
4510,674,1,0.118004487,13,223.3088,1,2,1,2916.75182869869
4511,944,1,0.095930954,13,56.0956,0,2,0,-566.5570518663986
4512,837,2,0.085791732,6,228.9694,6,1,1,3445.4099214691287
4513,180,1,0.115523835,0,220.8114,2,1,1,3031.7808077406717
4514,661,2,0.075934861,1,144.8444,2,1,1,1943.3760315596464
4515,1454,1,0.020483751,9,43.2112,6,1,1,617.3131980571329
4516,304,1,0.116248965,6,94.1436,8,0,1,1448.5500188798756
4517,479,1,0.096604361,13,207.0612,3,2,2,3670.247916943319
4518,914,2,0.0,13,132.9284,1,2,1,1739.8917882204992
4519,11,1,0.02470108,14,154.0998,5,2,3,3939.033279973197
4520,940,2,0.009867915,10,149.1366,8,0,1,2505.76576994579
4521,1127,1,0.125431986,5,98.4042,7,1,1,1363.3741011190646
4522,182,1,0.087530252,4,95.141,3,2,2,1957.8235021461387
4523,934,2,0.033826055,13,168.4158,5,2,3,4171.622856522977
4524,811,2,0.10954449,0,120.4098,9,0,1,1959.3173724955905
4525,1380,1,0.04742967,11,112.0202,3,2,2,2265.050268765185
4526,379,2,0.022512133,4,248.4092,8,0,1,4044.2722218241306
4527,1333,1,0.058924378,9,245.046,6,1,1,3696.503908016448
4528,558,1,0.038586582,13,238.0564,9,0,1,3862.2203654221603
4529,172,1,0.025356532,4,239.4538,5,2,3,5277.457201302165
4530,910,0,0.024243799,4,36.9874,7,1,1,546.3904132137641
4531,241,1,0.142594879,15,87.7172,2,1,1,894.5633084903693
4532,280,1,0.035354361,6,39.9506,8,0,1,741.1030686777945
4533,1467,1,0.069545461,8,262.9884,8,0,1,4139.534499199697
4534,77,1,0.038001328,4,176.6028,0,2,0,1428.59786270208
4535,567,1,0.037625107,0,73.2354,6,1,1,1077.7534972007043
4536,642,1,0.026033836,5,149.5076,9,0,1,2513.744477877164
4537,759,2,0.069075897,2,57.0614,6,1,1,803.0064488575654
4538,1,2,0.039928237,14,164.5868,8,0,1,2701.8833991733113
4539,1348,1,0.027111488,9,172.5396,9,0,1,2857.1309462784416
4540,322,2,0.135369952,15,183.6924,7,1,1,2706.2486489066155
4541,724,2,0.063424403,2,154.3682,9,0,1,2564.0797841855638
4542,810,4,0.056616236,1,84.6908,3,2,2,1947.609063663529
4543,175,1,0.113238888,6,194.5794,4,0,0,1942.05980402562
4544,583,2,0.03234077,3,154.3972,2,1,1,2163.811849851448
4545,1048,1,0.0,4,124.173,0,2,0,664.6928932118321
4546,909,2,0.183275872,3,210.4902,5,2,3,4588.266324090794
4547,1277,1,0.044899912,8,139.9838,6,1,1,2086.2782511169416
4548,703,1,0.07229836,5,118.8098,8,0,1,1902.9977213332058
4549,294,2,0.071666638,6,80.6276,4,0,0,271.14674899126476
4550,1043,1,0.045038921,13,185.8556,6,1,1,2796.7257380638803
4551,1506,1,0.033942792,8,126.5994,4,0,0,998.7018171151776
4552,1341,1,0.151817729,8,86.0224,5,2,3,2657.1783807376455
4553,1303,1,0.089120941,9,190.5504,9,0,1,3033.822535110031
4554,724,2,0.063454375,2,153.2682,7,1,1,2365.0294963604933
4555,441,1,0.021474597,0,156.9288,7,1,1,2463.7348939392114
4556,489,2,0.014556069,3,208.7638,5,2,3,4850.027543564948
4557,1108,2,0.061084423,10,44.7744,6,1,1,610.9675538936776
4558,1176,2,0.152150971,5,213.5218,8,0,1,3272.4483476383302
4559,669,2,0.045950668,13,170.8132,3,2,2,3223.5391427217155
4560,503,2,0.02521782,3,148.5418,7,1,1,2357.093890413349
4561,1089,2,0.184096112,5,140.7812,4,0,0,1010.4921087275093
4562,1108,2,0.06144156,10,43.4744,2,1,1,372.9101093688532
4563,325,2,0.054191792,5,152.1366,5,2,3,3901.189724435121
4564,955,1,0.085954716,13,167.4816,8,0,1,2624.78641513726
4565,489,2,0.014614728,3,207.9638,1,2,1,2901.1419280592777
4566,1073,2,0.030284659,13,223.3114,6,1,1,3439.0588920494174
4567,872,2,0.077682589,10,109.2596,5,2,3,3181.3804343864986
4568,1515,1,0.01567399,9,181.9976,1,2,1,2440.6681506733
4569,109,1,0.064052266,7,229.9694,6,1,1,3470.1731794018597
4570,249,1,0.017819491,15,178.0686,5,2,3,4319.6991626843155
4571,643,1,0.117486329,6,107.4912,0,2,0,209.73890909982106
4572,738,2,0.025740842,13,190.0872,8,0,1,3115.272587206181
4573,764,1,0.135142318,13,218.8482,8,0,1,3344.085074702306
4574,163,2,0.054150291,4,254.7672,4,0,0,3015.8547740978775
4575,562,1,0.223309091,5,85.5224,4,0,0,55.75259456136973
4576,1325,1,0.03653732,9,230.601,8,0,1,3691.215426978428
4577,407,1,0.056406081,5,42.5454,7,1,1,618.2883739657188
4578,1068,2,0.055338105,10,150.4734,3,2,2,2890.1194140160997
4579,292,1,0.053513977,5,59.1904,3,2,2,1452.7363082626389
4580,795,1,0.089399444,2,193.9478,9,0,1,3101.055699734943
4581,249,1,0.017902817,15,178.2686,6,1,1,2731.1279523803896
4582,1017,2,0.027605646,3,88.9856,6,1,1,1365.4459581042574
4583,557,1,0.01123525,13,211.856,8,0,1,3445.9960030787406
4584,706,1,0.089248129,13,113.1518,1,2,1,1249.6746423135646
4585,659,1,0.077290355,13,161.9236,2,1,1,2157.2381544890336
4586,1505,1,0.050096661,9,192.4162,5,2,3,4481.45329561679
4587,489,2,0.014624135,3,207.2638,6,1,1,3235.0145306051418
4588,247,2,0.04275079,6,107.7254,5,2,3,3228.6524686763632
4589,1463,0,0.020978072,8,132.8942,8,0,1,2161.057058311603
4590,1404,1,0.030402657,8,37.0874,9,0,1,743.320883482656
4591,1040,1,0.024591034,5,74.8038,0,2,0,-146.4447459338769
4592,426,1,0.061043068,0,233.0616,2,1,1,3311.185219280579
4593,1528,1,0.025827578,9,182.7976,5,2,3,4372.230274739591
4594,636,1,0.160261305,5,141.0154,7,1,1,1974.0553099373442
4595,1416,1,0.0,9,183.3608,8,0,1,3016.0781496457103
4596,544,2,0.04035886,13,181.366,8,0,1,2957.2145160757
4597,633,2,0.058849939,0,172.7422,7,1,1,2679.551988389896
4598,653,1,0.046085421,13,117.6124,1,2,1,1392.317912121874
4599,639,1,0.160619486,13,93.612,3,2,2,1794.424345160497
4600,1145,0,0.074743226,4,111.5228,9,0,1,1801.0247753072576
4601,748,1,0.0894533,13,254.3672,7,1,1,3846.5186381246067
4602,692,1,0.0,0,194.8452,7,1,1,3087.187722950547
4603,251,1,0.05494116,5,110.4254,1,2,1,1280.3395073811425
4604,704,2,0.02904146,6,80.796,7,1,1,1289.7769915566428
4605,1140,1,0.104835967,13,154.863,6,1,1,2212.515143556157
4606,1023,1,0.171348934,13,125.7704,9,0,1,1885.309643127814
4607,428,2,0.011390654,5,91.0488,9,0,1,1665.47994713466
4608,1318,1,0.079739853,9,169.4106,1,2,1,2139.32422636274
4609,693,1,0.061059672,2,162.7526,8,0,1,2609.925923630913
4610,149,2,0.148643089,13,179.766,5,2,3,4164.60406393132
4611,258,1,0.123186843,3,133.5942,2,1,1,1656.3149773127207
4612,1418,1,0.024655594,9,144.0102,8,0,1,2361.9489487972273
4613,602,1,0.037746432,13,123.8704,9,0,1,2085.3387997410046
4614,1358,1,0.027025266,11,52.2666,1,2,1,401.1408252855024
4615,635,1,0.053773114,4,179.0002,2,1,1,2474.2233386017165
4616,248,4,0.228353164,13,192.482,0,2,0,1446.6614075543298
4617,383,0,0.093671176,13,115.3834,8,0,1,1772.7416824373126
4618,795,1,0.08944169,2,192.0478,7,1,1,2889.5295015558772
4619,452,1,0.137270472,5,213.4534,0,2,0,1829.731262081048
4620,769,1,0.084753606,5,40.2796,8,0,1,658.6308947844063
4621,1438,1,0.0,9,189.2556,5,2,3,4517.265090510175
4622,536,2,0.021469174,12,187.6582,5,2,3,4497.957615352374
4623,1292,1,0.013150445,9,140.6154,9,0,1,2384.2360005273354
4624,351,2,0.159062948,6,60.2194,1,2,1,355.91221960736107
4625,477,1,0.038623716,6,209.6586,9,0,1,3429.775154399117
4626,559,1,0.0,0,49.1034,3,2,2,1388.7714308231502
4627,728,2,0.111865695,6,191.8478,5,2,3,4416.460343134335
4628,381,2,0.060065869,6,130.9968,2,1,1,1751.505426295173
4629,1492,1,0.042993634,8,167.3842,2,1,1,2296.3167356375825
4630,384,1,0.097599775,15,224.8746,6,1,1,3321.149923392286
4631,903,1,0.135852194,6,149.7734,0,2,0,834.0746393818845
4632,1244,0,0.167504237,5,110.5886,0,2,0,133.2701476445659
4633,578,1,0.112379351,5,105.3622,3,2,2,2069.231390419526
4634,1381,1,0.023138823,11,152.734,6,1,1,2316.3753857704473
4635,1138,1,0.0,6,168.05,9,0,1,2839.0676518324112
4636,761,2,0.070801636,5,227.801,9,0,1,3690.755274211838
4637,110,0,0.036016611,14,41.4138,7,1,1,592.445673561348
4638,339,1,0.04457004,3,165.3842,1,2,1,2154.901523174735
4639,38,1,0.029775731,14,145.2444,6,1,1,2200.7659509396094
4640,562,1,0.213478694,5,84.9224,0,2,0,-300.809250904883
4641,505,1,0.123849384,5,120.0124,5,2,3,3247.0688923653306
4642,1236,1,0.038886823,6,118.5808,3,2,2,2389.537587513435
4643,868,2,0.055512274,1,225.7088,1,2,1,3106.6735691730764
4644,185,2,0.05707763,6,224.8088,9,0,1,3672.815995944464
4645,1512,0,0.030495077,8,194.0162,8,0,1,3096.089814806982
4646,224,2,0.0,0,99.8384,5,2,3,3185.536661171678
4647,290,2,0.048960915,15,188.1898,2,1,1,2650.4025297282324
4648,1501,1,0.031485704,9,110.0228,7,1,1,1692.759296820348
4649,1537,1,0.071662195,8,127.7362,3,2,2,2470.896998484183
4650,787,2,0.067815921,4,58.0562,1,2,1,472.9842142398245
4651,1012,0,0.028756673,6,40.5454,2,1,1,318.9573394843801
4652,270,1,0.008849431,5,99.9384,9,0,1,1775.2981001104167
4653,1054,0,0.202948268,13,197.4452,0,2,0,1418.1704833776184
4654,1423,1,0.078454358,9,58.3562,4,0,0,-138.889309168551
4655,82,1,0.107816091,14,56.8904,7,1,1,747.7512823117227
4656,775,1,0.035465802,0,229.601,9,0,1,3749.5669703771828
4657,335,2,0.049635605,6,76.5644,8,0,1,1321.2146142333772
4658,1126,2,0.114348523,4,95.0436,7,1,1,1365.68385220262
4659,625,2,0.042195096,13,51.564,2,1,1,533.1766182806086
4660,1324,1,0.117578079,9,113.886,4,0,0,661.0559590579205
4661,236,1,0.045240103,4,241.7854,2,1,1,3470.8079642439207
4662,710,3,0.072839052,3,79.7986,8,0,1,1366.6072269025367
4663,1050,2,0.120932251,5,117.0466,5,2,3,3234.068244887172
4664,210,1,0.023433422,6,94.5778,1,2,1,1085.8102908756628
4665,1041,1,0.077168705,6,46.5086,3,2,2,1205.3887620161172
4666,480,1,0.079064574,0,178.237,3,2,2,3267.2733028147213
4667,844,2,0.008079833,5,81.7618,2,1,1,1068.1293876163509
4668,1058,2,0.037758036,4,124.5704,9,0,1,2136.837441878684
4669,343,0,0.171654513,6,48.4692,9,0,1,663.4019112399928
4670,597,2,0.014733108,3,89.4172,8,0,1,1580.6602504977518
4671,1483,1,0.0,9,96.0094,0,2,0,214.77958039591863
4672,96,1,0.060802383,4,219.7482,0,2,0,2061.7730130252744
4673,1100,2,0.022004053,6,248.6092,9,0,1,4091.4876625659854
4674,38,1,0.052143322,14,144.5444,4,0,0,1257.3614132976
4675,1506,1,0.019416374,8,129.5994,9,0,1,2200.910452364592
4676,733,2,0.134298156,3,40.448,6,1,1,433.7488591019037
4677,865,1,0.057193256,6,174.437,3,2,2,3232.7881104966445
4678,1427,1,0.0,8,62.6168,6,1,1,955.4542620801153
4679,1420,3,0.175151361,8,182.1608,6,1,1,2591.715435940186
4680,437,3,0.033155576,10,173.9738,7,1,1,2766.429296797334
4681,505,1,0.125156,5,119.8124,2,1,1,1432.9961978200486
4682,397,2,0.010956306,13,56.9588,9,0,1,1125.7872544006664
4683,174,2,0.166159652,5,87.5856,0,2,0,-140.46059191293512
4684,498,2,0.137924102,5,161.9236,7,1,1,2373.497695411328
4685,964,2,0.111469959,13,56.0956,0,2,0,-558.1888938017124
4686,575,2,0.09405464,0,98.3068,7,1,1,1462.1597808525225
4687,845,1,0.16240296,6,34.819,2,1,1,41.81897053825469
4688,1073,2,0.030461721,13,220.0114,2,1,1,3170.166012850811
4689,139,1,0.235341126,7,252.1382,0,2,0,2268.3371445338
4690,60,1,0.024362196,14,145.8102,0,2,0,959.7673347055779
4691,153,1,0.065170902,4,146.176,6,1,1,2166.948632711949
4692,997,4,0.030668818,3,87.954,1,2,1,1069.1457403126892
4693,555,1,0.065722924,5,256.9646,7,1,1,3939.1824965375163
4694,922,2,0.14504086,6,173.608,8,0,1,2664.7365409610306
4695,1446,1,0.039347842,9,125.2678,7,1,1,1917.5438497070472
4696,277,1,0.079968115,4,234.43,7,1,1,3568.9398859711937
4697,1388,1,0.051997608,8,108.328,1,2,1,1235.3905142591243
4698,1522,1,0.014968132,8,140.8154,7,1,1,2200.9484680695136
4699,1018,1,0.044281997,4,85.8856,5,2,3,2844.6923911708695
4700,1542,1,0.083830905,9,161.4552,2,1,1,2133.502019387373
4701,217,1,0.038486905,4,55.4272,1,2,1,453.3892386169973
4702,11,1,0.024821278,14,153.4998,8,0,1,2519.8186984551317
4703,1182,1,0.009402696,0,74.138,1,2,1,787.1781017945818
4704,647,1,0.0,2,176.637,6,1,1,2747.4216931368096
4705,69,1,0.01459303,14,52.7324,8,0,1,967.4703918371124
4706,1012,1,0.0,6,43.8454,8,0,1,852.5039797414729
4707,1435,1,0.032941482,8,238.8906,9,0,1,3880.577840090422
4708,1000,1,0.0,5,156.563,0,2,0,1168.289822593043
4709,1335,1,0.010386567,9,206.9954,7,1,1,3239.9755706760643
4710,1213,2,0.047579697,4,120.3756,6,1,1,1816.9999051288132
4711,361,2,0.017631222,15,240.6538,8,0,1,3918.1420610601244
4712,776,1,0.010684957,3,85.7908,3,2,2,1935.6594781055119
4713,705,1,0.201765292,6,46.606,0,2,0,-880.6178012412495
4714,95,1,0.061350284,14,153.3024,3,2,2,2895.8402307571732
4715,1187,1,0.098402239,6,168.1474,8,0,1,2620.2597163775604
4716,1480,1,0.056306994,8,153.2024,2,1,1,2053.278071533456
4717,1496,1,0.0,8,132.5626,7,1,1,2097.9333043110864
4718,614,2,0.046892427,5,53.2666,5,2,3,2370.7196974049752
4719,7,2,0.024954731,14,38.3822,3,2,2,1203.6005396710816
4720,626,2,0.079261353,0,152.8366,1,2,1,1936.3149617578556
4721,938,1,0.035325003,3,254.1014,9,0,1,4125.5554561114905
4722,1408,1,0.077930971,8,97.3384,0,2,0,106.59317395855373
4723,582,2,0.056318568,2,234.03,8,0,1,3763.6674979837708
4724,584,1,0.046898544,10,152.8682,2,1,1,2072.004234926043
4725,196,1,0.061095899,15,223.4404,3,2,2,3985.8007040035
4726,583,4,0.056306024,3,156.1972,4,0,0,1543.3216824382666
4727,1161,1,0.085911519,13,114.5176,4,0,0,721.0411653152137
4728,525,2,0.049666358,5,110.7912,9,0,1,1907.3501553074957
4729,1507,0,0.059324821,9,237.2248,8,0,1,3719.1426677334557
4730,1525,1,0.061133888,9,129.0968,1,2,1,1540.5024572879706
4731,29,1,0.027817961,14,85.8198,3,2,2,1902.3560837615992
4732,162,2,0.074070351,4,217.2482,7,1,1,3347.4439794751424
4733,1294,1,0.155687405,9,52.8956,0,2,0,-715.9729100348569
4734,335,2,0.049626219,6,80.2644,6,1,1,1196.9621450384152
4735,119,1,0.021121347,7,53.0298,5,2,3,2378.9882376394294
4736,1158,1,0.0,6,45.5402,8,0,1,877.1597659026452
4737,389,2,0.059067021,6,170.9448,3,2,2,3215.6403110756255
